move_pkid;move_id;year;month;departure;arrival;from_id;to_id;from_name;to_name;from_type;to_type;vessel_id;vessel_name;vessel_type;dwt;time
846108;;1979;12;10/12/1979 00:00;10/12/1979 00:00;1720;2992;Takoradi;Abidjan;1;1;101717;Maria S.;fully cellular containership;3645;0
155585;;1979;12;10/12/1979 00:00;10/12/1979 00:00;115;5757;Port Klang;Penang;1;1;10077;Orient Strength;fully cellular containership;13581;0
123520;;1979;12;10/12/1979 00:00;10/12/1979 00:00;4489;311;Seattle;Vancouver(CAN);1;1;6046;Beishu Maru;fully cellular containership;24191;0
338660;;1979;12;10/12/1979 00:00;10/12/1979 00:00;1165;115;Singapore;Port Klang;1;1;25443;MSC Rita;fully cellular containership;35520;0
402066;;1979;12;10/12/1979 00:00;10/12/1979 00:00;2993;1697;Hamburg;Bremerhaven;1;1;32512;Korrigan;fully cellular containership;48840;0
671139;;1979;12;10/12/1979 00:00;10/12/1979 00:00;830;1697;Rotterdam;Bremerhaven;1;1;57732;MSC Halifax;fully cellular containership;32153;0
530859;;1979;12;10/12/1979 00:00;10/12/1979 00:00;2993;1697;Hamburg;Bremerhaven;1;1;45033;Jin Mao Fu;fully cellular containership;11151;0
380917;;1979;12;10/12/1979 00:00;10/12/1979 00:00;2151;5493;Kobe;Osaka;1;1;30515;Kaga Maru;fully cellular containership;14459;0
697663;;1979;12;10/12/1979 00:00;10/12/1979 00:00;1165;1504;Singapore;Kaohsiung;1;1;62022;Tokio Express;fully cellular containership;47733;0
467037;;1979;12;10/12/1979 00:00;10/12/1979 00:00;4246;4492;Flushing;London;1;1;37667;Melbourne Range;fully cellular containership;31610;0
164006;;1979;12;10/12/1979 00:00;10/12/1979 00:00;2151;5295;Kobe;Busan;1;1;10555;Canna;fully cellular containership;4351;0
531081;;1979;12;10/12/1979 00:00;10/12/1979 00:00;2151;1504;Kobe;Kaohsiung;1;1;45043;Jin Mao Fu 1;fully cellular containership;11151;0
122308;;1979;12;10/12/1979 00:00;10/12/1979 00:00;909;3241;Gulfport;Puerto Cortes;1;1;5756;Bayano;fully cellular containership;3480;0
812762;;1979;12;10/12/1979 00:00;10/12/1979 00:00;3241;5361;Puerto Cortes;Ponce;1;1;75671;Irenes Honour;fully cellular containership;28047;0
247089;;1979;12;10/12/1979 00:00;10/12/1979 00:00;686;5891;Limassol;Haifa;1;1;17031;Eshel;fully cellular containership;7263;0
158573;;1979;12;10/12/1979 00:00;10/12/1979 00:00;369;830;Montreal;Rotterdam;1;1;10251;CanMar Venture;fully cellular containership;16960;0
885578;;1979;12;10/12/1979 00:00;10/12/1979 00:00;311;2725;Vancouver(CAN);Chemainus;1;1;113010;MSC Deila;fully cellular containership;21457;0
209423;;1979;12;10/12/1979 00:00;10/12/1979 00:00;1828;4640;Le Havre;Southampton;1;1;14127;CanMar Ambassador;fully cellular containership;29204;0
885393;;1979;12;10/12/1979 00:00;10/12/1979 00:00;2151;5493;Kobe;Osaka;1;1;112762;Sunny Rose;fully cellular containership;5470;0
891213;;1979;12;11/12/1979 00:00;11/12/1979 00:00;830;2248;Rotterdam;Felixstowe;1;1;116737;Tonghae;fully cellular containership;25444;0
558264;;1979;12;11/12/1979 00:00;11/12/1979 00:00;2842;2539;Yokohama;Tomakomai;1;1;47114;Pioner Primorya;fully cellular containership;6270;0
57753;;1979;12;11/12/1979 00:00;11/12/1979 00:00;5393;1916;St. Petersburg;Hull;1;1;1313;Beacon;fully cellular containership;6447;0
474780;;1979;12;11/12/1979 00:00;11/12/1979 00:00;4830;2101;Savona;Barcelona;1;1;40337;Mikhail Svetlov;fully cellular containership;6554;0
569055;;1979;12;11/12/1979 00:00;11/12/1979 00:00;5295;2151;Busan;Kobe;1;1;47717;Diamond State;fully cellular containership;20190;0
883261;;1979;12;11/12/1979 00:00;11/12/1979 00:00;2993;3880;Hamburg;Bremen;1;1;112145;X-Press Malabar;fully cellular containership;9436;0
751327;;1979;12;11/12/1979 00:00;11/12/1979 00:00;4593;5802;Keelung;Tokyo;1;1;66466;Bei Hang 68;fully cellular containership;5580;0
888382;;1979;12;11/12/1979 00:00;11/12/1979 00:00;1504;2842;Kaohsiung;Yokohama;1;1;114340;City of Glasgow;fully cellular containership;15271;0
892942;;1979;12;11/12/1979 00:00;11/12/1979 00:00;4593;5196;Keelung;Manila;1;1;125513;OEL Vision;fully cellular containership;6189;0
756715;;1979;12;11/12/1979 00:00;11/12/1979 00:00;5521;3592;Genoa;Naples;1;1;67100;Zim New York;fully cellular containership;24814;0
103684;;1979;12;11/12/1979 00:00;11/12/1979 00:00;5393;4492;St. Petersburg;London;1;1;4612;Long Tong;fully cellular containership;2161;0
890466;;1979;12;11/12/1979 00:00;11/12/1979 00:00;5802;1504;Tokyo;Kaohsiung;1;1;116017;MSC Aurelie;fully cellular containership;39669;0
675604;;1979;12;11/12/1979 00:00;11/12/1979 00:00;2151;4593;Kobe;Keelung;1;1;60275;Century Carrier No.2;fully cellular containership;12285;0
144955;;1979;12;11/12/1979 00:00;11/12/1979 00:00;3646;4246;Harwich;Flushing;1;1;7335;Progress 3;fully cellular containership;5463;0
788046;;1979;12;11/12/1979 00:00;11/12/1979 00:00;4188;298;Port au Prince;Kingston(JAM);1;1;72444;MSC Sudan;fully cellular containership;27795;0
423769;;1979;12;11/12/1979 00:00;11/12/1979 00:00;821;5522;Piraeus;Constantza;1;1;34367;Frankfurt Express;fully cellular containership;7508;0
697884;;1979;12;11/12/1979 00:00;11/12/1979 00:00;4593;5802;Keelung;Tokyo;1;1;62040;Tian Yue;fully cellular containership;5885;0
502122;;1979;12;11/12/1979 00:00;11/12/1979 00:00;5295;5493;Busan;Osaka;1;1;42470;Dragon Bintan;fully cellular containership;13337;0
868932;;1979;12;11/12/1979 00:00;11/12/1979 00:00;3164;5196;Hong Kong;Manila;1;1;106113;Zheng An 8;fully cellular containership;7510;0
783774;;1979;12;11/12/1979 00:00;11/12/1979 00:00;5493;5295;Osaka;Busan;1;1;72005;Uni-Shine;fully cellular containership;15764;0
890434;;1979;12;11/12/1979 00:00;11/12/1979 00:00;4977;1504;Los Angeles;Kaohsiung;1;1;115777;Sar Topaz;fully cellular containership;13110;0
103842;;1979;12;11/12/1979 00:00;11/12/1979 00:00;4572;2594;New York;Philadelphia;1;1;4615;MSC Aurora;fully cellular containership;18534;0
780750;;1979;12;11/12/1979 00:00;11/12/1979 00:00;2842;5708;Yokohama;Chiba;1;1;73045;Alkarim M.;fully cellular containership;4100;0
888688;;1979;12;11/12/1979 00:00;11/12/1979 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;114521;MSC Himalaya;fully cellular containership;33621;0
329265;;1979;12;11/12/1979 00:00;11/12/1979 00:00;5931;3662;Tanga;Mombasa;1;1;24674;Hua Shun He;fully cellular containership;21465;0
886049;;1979;12;12/12/1979 00:00;12/12/1979 00:00;1698;3873;Umm Qasr;Basrah;1;1;113107;Argentina Star;fully cellular containership;23756;0
877858;;1979;12;12/12/1979 00:00;12/12/1979 00:00;819;3458;Alicante;Valencia;1;1;110151;Pancon 3;fully cellular containership;3993;0
568980;;1979;12;12/12/1979 00:00;12/12/1979 00:00;1165;115;Singapore;Port Klang;1;1;47716;President Taft;fully cellular containership;17757;0
387213;;1979;12;12/12/1979 00:00;12/12/1979 00:00;3832;593;Nagoya;Shimizu;1;1;31205;Australian Searoader 2;fully cellular containership;20118;0
141886;;1979;12;12/12/1979 00:00;12/12/1979 00:00;4572;2561;New York;Hampton Roads;1;1;7210;Boston;fully cellular containership;9466;0
445534;;1979;12;12/12/1979 00:00;12/12/1979 00:00;2935;1995;Liverpool;Greenock;1;1;36135;Char Lian;fully cellular containership;12319;0
126607;;1979;12;12/12/1979 00:00;12/12/1979 00:00;2993;1697;Hamburg;Bremerhaven;1;1;6202;London;fully cellular containership;49590;0
425571;;1979;12;12/12/1979 00:00;12/12/1979 00:00;2842;15856;Yokohama;Tianjin;1;1;34477;Union Star 28;fully cellular containership;4114;0
144956;;1979;12;12/12/1979 00:00;12/12/1979 00:00;4246;3646;Flushing;Harwich;1;1;7335;Progress 3;fully cellular containership;5463;0
826573;;1979;12;12/12/1979 00:00;12/12/1979 00:00;3106;4289;Trieste;Leghorn;1;1;77404;MSC Jade;fully cellular containership;25258;0
246141;;1979;12;12/12/1979 00:00;12/12/1979 00:00;5724;830;Mobile;Rotterdam;1;1;16771;MSC Mee May;fully cellular containership;21185;0
407739;;1979;12;12/12/1979 00:00;12/12/1979 00:00;2151;3832;Kobe;Nagoya;1;1;33151;Med Tokyo;fully cellular containership;33714;0
502123;;1979;12;12/12/1979 00:00;12/12/1979 00:00;5493;2842;Osaka;Yokohama;1;1;42470;Dragon Bintan;fully cellular containership;13337;0
144957;;1979;12;12/12/1979 00:00;12/12/1979 00:00;3646;4246;Harwich;Flushing;1;1;7335;Progress 3;fully cellular containership;5463;0
348861;;1979;12;12/12/1979 00:00;12/12/1979 00:00;5295;2842;Busan;Yokohama;1;1;26232;In Wang No.2;fully cellular containership;5676;0
892183;;1979;12;12/12/1979 00:00;12/12/1979 00:00;2842;5802;Yokohama;Tokyo;1;1;120043;Danum 156;fully cellular containership;7398;0
445535;;1979;12;12/12/1979 00:00;12/12/1979 00:00;1995;369;Greenock;Montreal;1;1;36135;Char Lian;fully cellular containership;12319;0
609331;;1979;12;12/12/1979 00:00;12/12/1979 00:00;1369;4572;San Juan(PRI);New York;1;1;52712;San Juan;fully cellular containership;18184;0
339708;;1979;12;12/12/1979 00:00;12/12/1979 00:00;5554;5891;Ashdod;Haifa;1;1;25474;Vigour Mariner;fully cellular containership;4165;0
568401;;1979;12;12/12/1979 00:00;12/12/1979 00:00;2842;4593;Yokohama;Keelung;1;1;47701;Jefferson;fully cellular containership;23170;0
103685;;1979;12;12/12/1979 00:00;12/12/1979 00:00;4492;5393;London;St. Petersburg;1;1;4612;Long Tong;fully cellular containership;2161;0
569056;;1979;12;12/12/1979 00:00;12/12/1979 00:00;2151;2842;Kobe;Yokohama;1;1;47717;Diamond State;fully cellular containership;20190;0
306597;;1979;12;12/12/1979 00:00;12/12/1979 00:00;4593;2842;Keelung;Yokohama;1;1;23241;Bless Container;fully cellular containership;6766;0
180290;;1979;12;12/12/1979 00:00;12/12/1979 00:00;4593;2151;Keelung;Kobe;1;1;12104;Chattanooga L.;fully cellular containership;14299;0
348712;;1979;12;12/12/1979 00:00;12/12/1979 00:00;205;2823;Gothenburg;Aarhus;1;1;26227;MCC Vantage;fully cellular containership;7169;0
530861;;1979;12;12/12/1979 00:00;12/12/1979 00:00;843;576;Amsterdam;Antwerp;1;1;45033;Jin Mao Fu;fully cellular containership;11151;0
539663;;1979;12;12/12/1979 00:00;12/12/1979 00:00;2605;3164;Bangkok;Hong Kong;1;1;45461;C.Express;fully cellular containership;1330;0
539664;;1979;12;12/12/1979 00:00;12/12/1979 00:00;3164;5196;Hong Kong;Manila;1;1;45461;C.Express;fully cellular containership;1330;0
794821;;1979;12;13/12/1979 00:00;13/12/1979 00:00;2151;5493;Kobe;Osaka;1;1;73434;Ariake;fully cellular containership;34346;0
178527;;1979;12;13/12/1979 00:00;13/12/1979 00:00;830;576;Rotterdam;Antwerp;1;1;11767;Sea-Land Iberia;fully cellular containership;39588;0
847163;;1979;12;13/12/1979 00:00;13/12/1979 00:00;3880;2993;Bremen;Hamburg;1;1;102051;Marin;fully cellular containership;14055;0
756814;;1979;12;13/12/1979 00:00;13/12/1979 00:00;4593;5493;Keelung;Osaka;1;1;67101;Zim Qingdao;fully cellular containership;25212;0
885983;;1979;12;13/12/1979 00:00;13/12/1979 00:00;4977;5605;Los Angeles;San Francisco;1;1;113101;Mica;fully cellular containership;18606;0
888560;;1979;12;13/12/1979 00:00;13/12/1979 00:00;2842;5802;Yokohama;Tokyo;1;1;114465;X-Press Makalu;fully cellular containership;7902;0
756624;;1979;12;13/12/1979 00:00;13/12/1979 00:00;5493;1504;Osaka;Kaohsiung;1;1;67077;Zim Elat;fully cellular containership;31846;0
189665;;1979;12;13/12/1979 00:00;13/12/1979 00:00;5295;3801;Busan;Otaru;1;1;12646;Jian He;fully cellular containership;25130;0
316512;;1979;12;13/12/1979 00:00;13/12/1979 00:00;1165;115;Singapore;Port Klang;1;1;24056;ACX Apricot;fully cellular containership;23673;0
55156;;1979;12;13/12/1979 00:00;13/12/1979 00:00;2151;3832;Kobe;Nagoya;1;1;1135;Alligator Miracle;fully cellular containership;29581;0
395883;;1979;12;13/12/1979 00:00;13/12/1979 00:00;5295;1165;Busan;Singapore;1;1;32110;MSC Pamela;fully cellular containership;35774;0
282915;;1979;12;13/12/1979 00:00;13/12/1979 00:00;2347;576;Garston;Antwerp;1;1;21262;Haris;fully cellular containership;6533;0
889740;;1979;12;13/12/1979 00:00;13/12/1979 00:00;4593;3164;Keelung;Hong Kong;1;1;115346;ACX Swan;fully cellular containership;9531;0
68265;;1979;12;13/12/1979 00:00;13/12/1979 00:00;4572;2561;New York;Hampton Roads;1;1;2077;Horizon Mayaguez;fully cellular containership;20904;0
877273;;1979;12;13/12/1979 00:00;13/12/1979 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;110037;MSC Lucia;fully cellular containership;20239;0
756536;;1979;12;13/12/1979 00:00;13/12/1979 00:00;2101;3458;Barcelona;Valencia;1;1;67076;Zim Venezia;fully cellular containership;31846;0
809629;;1979;12;13/12/1979 00:00;13/12/1979 00:00;4289;5521;Leghorn;Genoa;1;1;75422;Rea;fully cellular containership;14833;0
893216;;1979;12;13/12/1979 00:00;13/12/1979 00:00;3164;5493;Hong Kong;Osaka;1;1;127510;MSC Jeanne;fully cellular containership;38410;0
191263;;1979;12;13/12/1979 00:00;13/12/1979 00:00;4489;311;Seattle;Vancouver(CAN);1;1;12754;New Zealand Star;fully cellular containership;19114;0
481242;;1979;12;13/12/1979 00:00;13/12/1979 00:00;1504;5196;Kaohsiung;Manila;1;1;41012;Mobile;fully cellular containership;9557;0
893224;;1979;12;13/12/1979 00:00;13/12/1979 00:00;5295;2151;Busan;Kobe;1;1;127514;Bar'zan;fully cellular containership;24303;0
888559;;1979;12;13/12/1979 00:00;13/12/1979 00:00;1504;2842;Kaohsiung;Yokohama;1;1;114465;X-Press Makalu;fully cellular containership;7902;0
126608;;1979;12;13/12/1979 00:00;13/12/1979 00:00;1697;830;Bremerhaven;Rotterdam;1;1;6202;London;fully cellular containership;49590;0
878533;;1979;12;13/12/1979 00:00;13/12/1979 00:00;4747;5622;Dakar;Port Gentil;1;1;110405;Direct Kiwi;fully cellular containership;24946;0
880211;;1979;12;13/12/1979 00:00;13/12/1979 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;111071;Peace River;fully cellular containership;21178;0
773674;;1979;12;13/12/1979 00:00;13/12/1979 00:00;2842;15856;Yokohama;Tianjin;1;1;70763;Paradise;fully cellular containership;4114;0
173093;;1979;12;13/12/1979 00:00;13/12/1979 00:00;830;1697;Rotterdam;Bremerhaven;1;1;11376;Bilbao Express;fully cellular containership;24617;0
246142;;1979;12;13/12/1979 00:00;13/12/1979 00:00;830;1697;Rotterdam;Bremerhaven;1;1;16771;MSC Mee May;fully cellular containership;21185;0
891796;;1979;12;13/12/1979 00:00;13/12/1979 00:00;2278;674;Apia;Pago Pago;1;1;117471;Saipan Voyager;fully cellular containership;14646;0
881747;;1979;12;13/12/1979 00:00;13/12/1979 00:00;5605;4977;San Francisco;Los Angeles;1;1;111433;MSC Eagle;fully cellular containership;23047;0
120568;;1979;12;14/12/1979 00:00;14/12/1979 00:00;909;3241;Gulfport;Puerto Cortes;1;1;5661;Barranca;fully cellular containership;3480;0
891659;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5295;2151;Busan;Kobe;1;1;117366;Bunga Suria;fully cellular containership;49149;0
173094;;1979;12;14/12/1979 00:00;14/12/1979 00:00;1697;2993;Bremerhaven;Hamburg;1;1;11376;Bilbao Express;fully cellular containership;24617;0
164007;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5295;2151;Busan;Kobe;1;1;10555;Canna;fully cellular containership;4351;0
886050;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3873;1179;Basrah;Bandar Imam Khomeini;1;1;113107;Argentina Star;fully cellular containership;23756;0
890475;;1979;12;14/12/1979 00:00;14/12/1979 00:00;576;1828;Antwerp;Le Havre;1;1;116021;Uni-Vital;fully cellular containership;20152;0
115476;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3917;2594;Boston(USA);Philadelphia;1;1;5367;Baltimore;fully cellular containership;9181;0
120569;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3241;909;Puerto Cortes;Gulfport;1;1;5661;Barranca;fully cellular containership;3480;0
566034;;1979;12;14/12/1979 00:00;14/12/1979 00:00;2213;4488;Anchorage;Kodiak;1;1;47556;Portland;fully cellular containership;9858;0
178549;;1979;12;14/12/1979 00:00;14/12/1979 00:00;576;1828;Antwerp;Le Havre;1;1;11767;Sea-Land Iberia;fully cellular containership;39588;0
474634;;1979;12;14/12/1979 00:00;14/12/1979 00:00;818;2842;Vostochnyy;Yokohama;1;1;40334;Mikhail Prishvin;fully cellular containership;6407;0
599130;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3147;4120;Mutsure;Kokura;1;1;52133;West Ocean 3;fully cellular containership;4432;0
876509;;1979;12;14/12/1979 00:00;14/12/1979 00:00;889;4289;Fos;Leghorn;1;1;107707;Menkar;fully cellular containership;3432;0
558454;;1979;12;14/12/1979 00:00;14/12/1979 00:00;830;5393;Rotterdam;St. Petersburg;1;1;47122;Silver Castle;fully cellular containership;6213;0
756815;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5493;2842;Osaka;Yokohama;1;1;67101;Zim Qingdao;fully cellular containership;25212;0
851289;;1979;12;14/12/1979 00:00;14/12/1979 00:00;2151;5493;Kobe;Osaka;1;1;102635;Jakarta Fortune;fully cellular containership;5650;0
407741;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5802;2842;Tokyo;Yokohama;1;1;33151;Med Tokyo;fully cellular containership;33714;0
888561;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5802;3832;Tokyo;Nagoya;1;1;114465;X-Press Makalu;fully cellular containership;7902;0
871697;;1979;12;14/12/1979 00:00;14/12/1979 00:00;2993;1697;Hamburg;Bremerhaven;1;1;106617;MSC Germany;fully cellular containership;40849;0
144959;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3646;4246;Harwich;Flushing;1;1;7335;Progress 3;fully cellular containership;5463;0
55157;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3832;593;Nagoya;Shimizu;1;1;1135;Alligator Miracle;fully cellular containership;29581;0
851829;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5295;2151;Busan;Kobe;1;1;102635;Jakarta Fortune;fully cellular containership;5650;0
96960;;1979;12;14/12/1979 00:00;14/12/1979 00:00;4593;1165;Keelung;Singapore;1;1;4213;Glory Container;fully cellular containership;5734;0
198959;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5295;2842;Busan;Yokohama;1;1;13323;Cosmos;fully cellular containership;4314;0
864670;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5295;5802;Busan;Tokyo;1;1;105260;Sinar Sona;fully cellular containership;2928;0
893051;;1979;12;14/12/1979 00:00;14/12/1979 00:00;1872;3832;Yokkaichi;Nagoya;1;1;125633;MOL Wellington;fully cellular containership;29888;0
363003;;1979;12;14/12/1979 00:00;14/12/1979 00:00;2331;1369;Houston;San Juan(PRI);1;1;27302;Jacksonville;fully cellular containership;13259;0
878505;;1979;12;14/12/1979 00:00;14/12/1979 00:00;830;5513;Rotterdam;Dunkirk;1;1;110404;Direct Falcon;fully cellular containership;24946;0
881257;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3164;5196;Hong Kong;Manila;1;1;111256;Kota Mutiara;fully cellular containership;11007;0
850425;;1979;12;14/12/1979 00:00;14/12/1979 00:00;1828;4640;Le Havre;Southampton;1;1;102454;Monte Rosa;fully cellular containership;44829;0
864671;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5802;5295;Tokyo;Busan;1;1;105260;Sinar Sona;fully cellular containership;2928;0
348713;;1979;12;14/12/1979 00:00;14/12/1979 00:00;2823;1697;Aarhus;Bremerhaven;1;1;26227;MCC Vantage;fully cellular containership;7169;0
880212;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3164;273;Hong Kong;Manzanillo(MEX);1;1;111071;Peace River;fully cellular containership;21178;0
531082;;1979;12;14/12/1979 00:00;14/12/1979 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;45043;Jin Mao Fu 1;fully cellular containership;11151;0
677334;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3381;298;New Orleans;Kingston(JAM);1;1;60440;Tampa;fully cellular containership;13596;0
213921;;1979;12;14/12/1979 00:00;14/12/1979 00:00;3915;2388;Bilbao;Las Palmas;1;1;14401;Descubridor;fully cellular containership;3429;0
630208;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5554;5891;Ashdod;Haifa;1;1;54657;Shiqma;fully cellular containership;7263;0
115477;;1979;12;14/12/1979 00:00;14/12/1979 00:00;2594;854;Philadelphia;Baltimore;1;1;5367;Baltimore;fully cellular containership;9181;0
892925;;1979;12;14/12/1979 00:00;14/12/1979 00:00;1165;115;Singapore;Port Klang;1;1;125510;Pemuda;fully cellular containership;5362;0
674427;;1979;12;14/12/1979 00:00;14/12/1979 00:00;5295;3164;Busan;Hong Kong;1;1;60155;MSC Viviana;fully cellular containership;26628;0
265117;;1979;12;14/12/1979 00:00;14/12/1979 00:00;830;576;Rotterdam;Antwerp;1;1;20130;Tekapo;fully cellular containership;20215;0
197281;;1979;12;15/12/1979 00:00;15/12/1979 00:00;3164;1504;Hong Kong;Kaohsiung;1;1;13241;Paraguay Express;fully cellular containership;24617;0
890199;;1979;12;15/12/1979 00:00;15/12/1979 00:00;5605;4489;San Francisco;Seattle;1;1;115647;MSC Romania II;fully cellular containership;19261;0
890705;;1979;12;15/12/1979 00:00;15/12/1979 00:00;5802;273;Tokyo;Manzanillo(MEX);1;1;116223;Scorpius;fully cellular containership;18643;0
871752;;1979;12;15/12/1979 00:00;15/12/1979 00:00;830;2993;Rotterdam;Hamburg;1;1;106621;Salam Panjang;fully cellular containership;7727;0
570338;;1979;12;15/12/1979 00:00;15/12/1979 00:00;5295;2151;Busan;Kobe;1;1;50010;Busan Express;fully cellular containership;2814;0
608982;;1979;12;15/12/1979 00:00;15/12/1979 00:00;3164;1504;Hong Kong;Kaohsiung;1;1;52677;MSC Koper;fully cellular containership;15170;0
474635;;1979;12;15/12/1979 00:00;15/12/1979 00:00;2842;593;Yokohama;Shimizu;1;1;40334;Mikhail Prishvin;fully cellular containership;6407;0
134663;;1979;12;15/12/1979 00:00;15/12/1979 00:00;1828;830;Le Havre;Rotterdam;1;1;6641;Feeder 3;fully cellular containership;4625;0
144960;;1979;12;15/12/1979 00:00;15/12/1979 00:00;4246;3646;Flushing;Harwich;1;1;7335;Progress 3;fully cellular containership;5463;0
348714;;1979;12;15/12/1979 00:00;15/12/1979 00:00;1697;830;Bremerhaven;Rotterdam;1;1;26227;MCC Vantage;fully cellular containership;7169;0
677335;;1979;12;15/12/1979 00:00;15/12/1979 00:00;298;1509;Kingston(JAM);Savannah;1;1;60440;Tampa;fully cellular containership;13596;0
741493;;1979;12;15/12/1979 00:00;15/12/1979 00:00;4646;3880;Dublin;Bremen;1;1;65565;Tian Feng;fully cellular containership;3664;0
885772;;1979;12;15/12/1979 00:00;15/12/1979 00:00;1165;3164;Singapore;Hong Kong;1;1;113047;Miriam Borchard;fully cellular containership;7002;0
348804;;1979;12;15/12/1979 00:00;15/12/1979 00:00;5295;2151;Busan;Kobe;1;1;26231;Grake;fully cellular containership;4456;0
445591;;1979;12;15/12/1979 00:00;15/12/1979 00:00;5295;5493;Busan;Osaka;1;1;36136;City of Limassol;fully cellular containership;12319;0
816531;;1979;12;15/12/1979 00:00;15/12/1979 00:00;298;743;Kingston(JAM);Santo Tomas de Castilla;1;1;76252;Trisna Samudra;fully cellular containership;6107;0
57755;;1979;12;15/12/1979 00:00;15/12/1979 00:00;576;830;Antwerp;Rotterdam;1;1;1313;Beacon;fully cellular containership;6447;0
791363;;1979;12;15/12/1979 00:00;15/12/1979 00:00;5708;15856;Chiba;Tianjin;1;1;73045;Alkarim M.;fully cellular containership;4100;0
697665;;1979;12;15/12/1979 00:00;15/12/1979 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;62022;Tokio Express;fully cellular containership;47733;0
881379;;1979;12;15/12/1979 00:00;15/12/1979 00:00;2993;1697;Hamburg;Bremerhaven;1;1;111302;Nedlloyd Dubai;fully cellular containership;49730;0
885396;;1979;12;15/12/1979 00:00;15/12/1979 00:00;2151;5493;Kobe;Osaka;1;1;112762;Sunny Rose;fully cellular containership;5470;0
626929;;1979;12;15/12/1979 00:00;15/12/1979 00:00;5295;5493;Busan;Osaka;1;1;54354;MSC Viviana;fully cellular containership;35332;0
890467;;1979;12;15/12/1979 00:00;15/12/1979 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;116017;MSC Aurelie;fully cellular containership;39669;0
55158;;1979;12;15/12/1979 00:00;15/12/1979 00:00;593;5802;Shimizu;Tokyo;1;1;1135;Alligator Miracle;fully cellular containership;29581;0
795460;;1979;12;15/12/1979 00:00;15/12/1979 00:00;1504;5493;Kaohsiung;Osaka;1;1;73465;Niaga Bahari;fully cellular containership;3261;0
209529;;1979;12;15/12/1979 00:00;15/12/1979 00:00;854;2561;Baltimore;Hampton Roads;1;1;14130;Zim Colombo;fully cellular containership;29204;0
885395;;1979;12;15/12/1979 00:00;15/12/1979 00:00;5295;2151;Busan;Kobe;1;1;112762;Sunny Rose;fully cellular containership;5470;0
539524;;1979;12;16/12/1979 00:00;16/12/1979 00:00;4593;3164;Keelung;Hong Kong;1;1;45455;Ri Chang;fully cellular containership;3000;0
877759;;1979;12;16/12/1979 00:00;16/12/1979 00:00;2503;4977;Honolulu;Los Angeles;1;1;110130;Maui;fully cellular containership;24749;0
155587;;1979;12;16/12/1979 00:00;16/12/1979 00:00;2605;4593;Bangkok;Keelung;1;1;10077;Orient Strength;fully cellular containership;13581;0
609654;;1979;12;16/12/1979 00:00;16/12/1979 00:00;2779;941;Palermo;Algeciras;1;1;52730;San Pedro;fully cellular containership;15943;0
884475;;1979;12;16/12/1979 00:00;16/12/1979 00:00;3917;4572;Boston(USA);New York;1;1;112505;MSC Venice;fully cellular containership;19261;0
474781;;1979;12;16/12/1979 00:00;16/12/1979 00:00;2101;3458;Barcelona;Valencia;1;1;40337;Mikhail Svetlov;fully cellular containership;6554;0
626503;;1979;12;16/12/1979 00:00;16/12/1979 00:00;5393;576;St. Petersburg;Antwerp;1;1;54337;Eridan;fully cellular containership;6270;0
630209;;1979;12;16/12/1979 00:00;16/12/1979 00:00;5891;5554;Haifa;Ashdod;1;1;54657;Shiqma;fully cellular containership;7263;0
97114;;1979;12;16/12/1979 00:00;16/12/1979 00:00;369;100;Montreal;Manchester(GBR);1;1;4216;Ratih;fully cellular containership;12126;0
549056;;1979;12;16/12/1979 00:00;16/12/1979 00:00;2309;4345;Bari;Koper;1;1;46273;Alon;fully cellular containership;7234;0
865102;;1979;12;16/12/1979 00:00;16/12/1979 00:00;4593;1165;Keelung;Singapore;1;1;105347;Xing Ning 88;fully cellular containership;6372;0
560560;;1979;12;16/12/1979 00:00;16/12/1979 00:00;5605;1504;San Francisco;Kaohsiung;1;1;47251;Pluvius;fully cellular containership;13439;0
158637;;1979;12;16/12/1979 00:00;16/12/1979 00:00;830;4492;Rotterdam;London;1;1;10252;CanMar Spirit;fully cellular containership;16963;0
